tile,ra,dec,star_ra,star_dec,mag,radius,class,tileRA,tileDec,ra_transform,radist,decdist
224.0_-0.5,224.456204848078,-0.110126200174508,224.421263633434,-0.139987049266848,5.16272497,2.4,2,224,-0.5,224.456204848078,0.456222219622168,0.389873799825492
224.0_-0.5,224.411855583438,-0.148027192234365,224.380070282796,-0.175190989357844,5.16272497,2.4,2,224,-0.5,224.411855583438,0.411871266233786,0.351972807765635
225.0_-0.5,225.481279667952,-0.118657967004111,225.444472868897,-0.14782184097247,4.98925972,2.4,2,225,-0.5,225.481279667952,0.481297994304853,0.381342032995889
225.6_2.5,225.746851633312,2.01961095877554,225.735470114794,2.05684280049989,4.01395845,2.4,2,225.6,2.5,225.746851633312,0.146991536684262,0.48038904122446
225.6_2.5,225.732180898152,2.06760266467858,225.721869217359,2.10133479511467,4.01395845,2.4,2,225.6,2.5,225.732180898152,0.132306824932544,0.43239733532142
225.6_2.5,225.195787211875,2.96584705672384,225.226705074569,2.9302148457711,6.585114,2.4,2,225.6,2.5,225.195787211875,0.404597875651065,0.46584705672384
225.6_2.5,225.234952391866,2.92070997951804,225.263089350167,2.88828270459071,6.585114,2.4,2,225.6,2.5,225.234952391866,0.365395383574181,0.42070997951804
226.0_0.5,225.815614787542,0.958066941485103,225.829927260167,0.922510562136068,6.58817673,2.4,2,226,0.5,225.815614787542,0.184392233549255,0.458066941485103
226.0_0.5,225.834095628379,0.912155113061708,225.847056264929,0.879957090968969,6.58817673,2.4,2,226,0.5,225.834095628379,0.165910688991655,0.412155113061708
226.6_2.5,226.811943485967,2.33688025851656,226.794620231441,2.35021289191687,6.02005148,2.4,2,226.6,2.5,226.811943485967,0.212145401381541,0.16311974148344
226.6_2.5,226.789801279925,2.35392173968791,226.77415179049,2.3659661800221,6.02005148,2.4,2,226.6,2.5,226.789801279925,0.189982100788371,0.14607826031209
228.0_-0.5,228.185483657496,-0.359438824275877,228.170272747601,-0.370965787931599,6.48703337,2.4,2,228,-0.5,228.185483657496,0.185490720414266,0.140561175724123
228.0_-0.5,228.166139108236,-0.37409829683883,228.152390959621,-0.384516766904893,6.48703337,2.4,2,228,-0.5,228.166139108236,0.166145434545045,0.12590170316117
228.0_-1.5,228.487238162617,-1.34372660922506,228.446451720365,-1.35680816998389,6.37110662,2.4,2,228,-1.5,228.487238162617,0.487405184200399,0.15627339077494
229.0_0.5,228.945193161337,0.347624811322899,228.949793750017,0.36041547003059,5.58408642,2.4,2,229,0.5,228.945193161337,0.0548089256189557,0.152375188677101
229.0_0.5,228.950751830201,0.363079145810927,228.95491055829,0.374641333901896,5.58408642,2.4,2,229,0.5,228.950751830201,0.0492500450898066,0.136920854189073
229.0_0.5,228.996809081885,0.848953263550359,228.997061584433,0.821340023421106,6.68659353,2.4,2,229,0.5,228.996809081885,0.00319103962000645,0.348953263550359
229.0_0.5,228.997139088036,0.812864364004579,228.997367162713,0.78792251337101,6.68659353,2.4,2,229,0.5,228.997139088036,0.00286102090291594,0.312864364004579
230.0_0.5,230.304503865636,0.753487683107915,230.280426470443,0.733444183462905,4.97091722,2.4,2,230,0.5,230.304503865636,0.304515460651662,0.253487683107915
230.0_0.5,230.273037772823,0.727293378654761,230.251297354663,0.709195321943115,4.97091722,2.4,2,230,0.5,230.273037772823,0.273048169660623,0.227293378654761
230.0_0.5,229.570188159615,0.96563758298144,229.603180646836,0.929895100893347,6.11329508,2.4,2,230,0.5,229.570188159615,0.429828206926066,0.46563758298144
230.0_0.5,229.569797640102,0.988169728384143,229.602747953969,0.9507795435078,6.11329508,2.4,2,230,0.5,229.569797640102,0.430218741309409,0.488169728384143
230.0_1.5,229.799052288757,1.81097296562975,229.81508263713,1.78616549236754,4.87491274,2.4,2,230,1.5,229.799052288757,0.201016594609475,0.31097296562975
230.0_1.5,229.819969752399,1.77860252626507,229.834449655539,1.75619441624639,4.87491274,2.4,2,230,1.5,229.819969752399,0.180091960618003,0.27860252626507
230.0_-0.5,229.539301413229,-0.454339872081597,229.575389861936,-0.457916621026944,5.28320694,2.4,2,230,-0.5,229.539301413229,0.460716129429498,0.045660127918403
230.0_-0.5,229.586305212687,-0.458998448334192,229.618926042754,-0.462231519405868,5.28320694,2.4,2,230,-0.5,229.586305212687,0.413710540142694,0.041001551665808
230.0_-1.5,229.67822666297,-1.61023521828632,229.705590273343,-1.60086081333889,6.79664087,2.4,2,230,-1.5,229.67822666297,0.321883638513705,0.11023521828632
231.0_0.5,230.710812836388,0.457776196475447,230.73419620298,0.461190368336997,6.68972731,2.4,2,231,0.5,230.710812836388,0.289198175392379,0.042223803524553
231.0_0.5,230.741049641819,0.462191029124893,230.762180036402,0.465276247770643,6.68972731,2.4,2,231,0.5,230.741049641819,0.258960218592636,0.037808970875107
232.0_1.5,232.187246759345,1.90279029481472,232.172558609732,1.8711943188231,5.08086586,2.4,2,232,1.5,232.187246759345,0.18731094612803,0.40279029481472
232.0_1.5,232.16810005309,1.86160342736892,232.154826607975,1.83305065086227,5.08086586,2.4,2,232,1.5,232.16810005309,0.168157676525915,0.36160342736892
233.0_-1.5,233.284514332181,-1.13049866763798,233.26209340209,-1.15961693200769,5.16601753,2.4,2,233,-1.5,233.284514332181,0.28461186155762,0.36950133236202
233.0_-1.5,233.255229008845,-1.16853178150045,233.234973803439,-1.19483739966469,5.16601753,2.4,2,233,-1.5,233.255229008845,0.255316499432676,0.33146821849955
234.0_1.5,233.944767806142,1.17823329003672,233.949162180724,1.20383363926632,6.62679338,2.4,2,234,1.5,233.944767806142,0.0552511270392981,0.32176670996328
234.0_1.5,233.950506926693,1.21166773847209,233.954476248959,1.2347918564379,6.62679338,2.4,2,234,1.5,233.950506926693,0.0495100391608703,0.28833226152791
234.0_1.5,233.725029068067,1.70105878286794,233.747748293157,1.68444648238913,6.47451353,2.4,2,234,1.5,233.725029068067,0.275065189903686,0.20105878286794
234.0_1.5,233.753579809586,1.68018247678177,233.774109662391,1.6651710456158,6.47451353,2.4,2,234,1.5,233.753579809586,0.246504661404872,0.18018247678177
234.0_-0.5,234.167317083513,-0.573462463442378,234.153279507897,-0.567299106635759,6.27559233,2.4,2,234,-0.5,234.167317083513,0.167323454677459,0.073462463442378
234.0_-0.5,234.15032039041,-0.565999872536941,234.137633021815,-0.560429339438963,6.27559233,2.4,2,234,-0.5,234.15032039041,0.150326114367812,0.065999872536941
235.7_2.5,235.988531217437,2.42872969625573,235.965018293866,2.43453764043499,6.85928488,2.4,2,235.7,2.5,235.988531217437,0.288806096847004,0.0712703037442699
235.7_2.5,235.958368362844,2.43618024468416,235.937125556624,2.44142744554214,6.85928488,2.4,2,235.7,2.5,235.958368362844,0.258614506549963,0.0638197553158402
235.7_2.5,236.063460471965,2.51723646456653,236.034348567757,2.51585588443732,5.67918491,2.4,2,235.7,2.5,236.063460471965,0.363806735364093,0.0172364645665302
235.7_2.5,236.025548309684,2.51543854789547,235.999247564102,2.51419128194976,5.67918491,2.4,2,235.7,2.5,236.025548309684,0.325858454728604,0.0154385478954699
236.0_0.5,236.48648702796,0.958760147072135,236.44923822197,0.923634302533234,5.96816969,2.4,2,236,0.5,236.48648702796,0.486505552600716,0.458760147072135
236.0_0.5,236.439279456213,0.914243127474762,236.405415879798,0.882309574463597,5.96816969,2.4,2,236,0.5,236.439279456213,0.439296183265581,0.414243127474762
236.0_-1.5,235.885315654666,-1.74938312316859,235.894620716644,-1.729149102469,6.89684439,2.4,2,236,-1.5,235.885315654666,0.114723658266413,0.24938312316859
236.0_-1.5,235.89730856122,-1.72330433723041,235.905716670225,-1.70502075652454,6.89684439,2.4,2,236,-1.5,235.89730856122,0.102726640634089,0.22330433723041
237.0_1.5,236.837352294742,1.55399449878722,236.850273546273,1.54970500390014,6.16530228,2.4,2,237,1.5,236.837352294742,0.162703459670015,0.0539944987872201
237.0_-0.5,236.787713233868,-0.22851474382361,236.804558172791,-0.250057078478472,6.80264568,2.4,2,237,-0.5,236.787713233868,0.212294849669363,0.27148525617639
237.0_-0.5,236.809724800913,-0.256664477445495,236.824941331413,-0.276124304151671,6.80264568,2.4,2,237,-0.5,236.809724800913,0.190282444459439,0.243335522554505
237.0_-0.5,237.258076042857,-0.998082124167881,237.23818741517,-0.959697430200775,6.03854656,2.4,2,237,-0.5,237.258076042857,0.258085869976108,0.498082124167881
237.0_-1.5,237.258100949754,-1.00455428763556,237.238121818922,-1.04290585014151,6.03854656,2.4,2,237,-1.5,237.258100949754,0.258189424821471,0.49544571236444
237.7_2.5,237.55055847119,2.14195647000547,237.562336492667,2.17017516141996,4.882792,2.4,2,237.7,2.5,237.55055847119,0.149583899537283,0.35804352999453
237.7_2.5,237.565942449358,2.17881459032085,237.576580992886,2.20430323266149,4.882792,2.4,2,237.7,2.5,237.565942449358,0.134185265281512,0.32118540967915
23.0_-30.2,22.9164497467168,-30.2994356020197,22.9235531307199,-30.2909816567955,5.38752079,2.4,2,23,-30.2,22.9164497467168,0.0966709350941773,0.0994356020196996
23.0_-30.2,22.9166423812473,-30.2995436710815,22.9237294440034,-30.2910804705428,5.46169519,2.4,2,23,-30.2,22.9166423812473,0.0964480493522073,0.0995436710815021
23.0_-30.2,22.8518266568754,-29.9451511640881,22.8638197013441,-29.9657784466845,6.38099051,2.4,2,23,-30.2,22.8518266568754,0.171442396318454,0.254848835911901
23.0_-30.2,22.8673224960604,-29.9718030334088,22.8781578870356,-29.9904392247672,6.38099051,2.4,2,23,-30.2,22.8673224960604,0.153513099814644,0.228196966591199
23.5_-32.1,23.749476633412,-31.8549367036681,23.7296258008009,-31.8744363674565,5.78848505,2.4,2,23.5,-32.1,23.749476633412,0.294499088165448,0.245063296331903
23.5_-32.1,23.7235528182035,-31.8804019166686,23.705618621679,-31.898018850396,5.78848505,2.4,2,23.5,-32.1,23.7235528182035,0.26389686367549,0.219598083331402
23.7_-28.2,23.5775409562068,-28.2438737190997,23.5879253426373,-28.2401532780513,6.02589273,2.4,2,23.7,-28.2,23.5775409562068,0.13895218894952,0.0438737190997003
23.9_-29.2,23.4573765763008,-28.7114279451624,23.4912379131453,-28.7488044192392,6.54027939,2.4,2,23.9,-29.2,23.4573765763008,0.507059490445663,0.488572054837601
23.9_-29.2,23.5002878986765,-28.7587938815914,23.5311055639982,-28.7928107213367,6.54027939,2.4,2,23.9,-29.2,23.5002878986765,0.457901239677264,0.441206118408598
24.2_-30.2,24.0065298325811,-29.8544684871047,24.0218473006074,-29.8818249936476,5.85582924,2.4,2,24.2,-30.2,24.0065298325811,0.223852606811579,0.345531512895299
24.2_-30.2,24.0265489261873,-29.890221946115,24.0403826911204,-29.9149286065275,5.85582924,2.4,2,24.2,-30.2,24.0265489261873,0.200689726717257,0.309778053885001
24.2_-30.2,23.675038528488,-29.8576950910547,23.7165885384143,-29.8847880743236,6.81634521,2.4,2,24.2,-30.2,23.675038528488,0.607401107061455,0.342304908945298
24.2_-30.2,23.7293410149367,-29.8931034184997,23.7668372925102,-29.9175531363878,6.81634521,2.4,2,24.2,-30.2,23.7293410149367,0.544570990614753,0.3068965815003
24.7_-32.1,24.1160519422025,-32.3318842476158,24.1614402702245,-32.3138606611797,6.66219091,2.4,2,24.7,-32.1,24.1160519422025,0.689331775105936,0.231884247615795
24.7_-32.1,24.1747212285093,-32.3085868273544,24.2157896817041,-32.2922786519222,6.66219091,2.4,2,24.7,-32.1,24.1747212285093,0.620074582220317,0.208586827354395
25.0_-33.1,24.8303253640017,-33.592154234911,24.8434665034592,-33.5540373567017,6.20281363,2.4,2,25,-33.1,24.8303253640017,0.20254368516775,0.492154234910998
25.0_-33.1,25.3548120308665,-33.4517331204517,25.326792124915,-33.4239563595256,6.89430332,2.4,2,25,-33.1,25.3548120308665,0.423545545571549,0.351733120451698
25.0_-33.1,25.3181971981522,-33.4154360159427,25.292884093471,-33.3903425677975,6.89430332,2.4,2,25,-33.1,25.3181971981522,0.379837756802048,0.315436015942701
25.9_-32.1,25.4706171121641,-32.3674384098767,25.5043284384459,-32.3464415239945,4.9161706,2.4,2,25.9,-32.1,25.4706171121641,0.506872596491579,0.267438409876696
25.9_-32.1,25.5145728478422,-32.3400608585401,25.5450180340122,-32.3210982673229,4.9161706,2.4,2,25.9,-32.1,25.5145728478422,0.454984273726441,0.240060858540097
26.4_-34.1,26.1098165191758,-34.4601832487315,26.1324173941325,-34.432130457639,6.3355875,2.4,2,26.4,-34.1,26.1098165191758,0.350437605439088,0.360183248731495
26.4_-34.1,26.1391102039679,-34.4238231688064,26.1595614326823,-34.3984385742803,6.3355875,2.4,2,26.4,-34.1,26.1391102039679,0.315061336866277,0.323823168806399
26.8_-31.2,27.3631504563485,-31.0648984196917,27.3199046583398,-31.0752732237726,5.98246241,2.4,2,26.8,-31.2,27.3631504563485,0.658375013520936,0.135101580308298
26.9_-27.2,26.4330838812374,-27.3761022939536,26.4703531439871,-27.3620458020047,6.28070164,2.4,2,26.9,-27.2,26.4330838812374,0.524969106465589,0.176102293953601
26.9_-27.2,26.4816947417084,-27.3577681998926,26.5153812800572,-27.3450629698947,6.28070164,2.4,2,26.9,-27.2,26.4816947417084,0.470314321675522,0.157768199892601
27.3_-29.2,27.5251513113298,-29.0114166534773,27.5068303596412,-29.0267620066112,6.5052247,2.4,2,27.3,-29.2,27.5251513113298,0.25792830447592,0.188583346522698
27.3_-29.2,27.5016185241854,-29.0311273614739,27.4850577860085,-29.0449983862876,6.5052247,2.4,2,27.3,-29.2,27.5016185241854,0.230969670071801,0.1688726385261
28.5_-33.1,28.3542826944848,-33.5920387596762,28.3655692452222,-33.5539278406866,6.99971533,2.4,2,28.5,-33.1,28.3542826944848,0.17394538599192,0.492038759676198
29.1_-31.2,29.3185762470403,-31.0632377973506,29.3008490807557,-31.0743296078316,6.94193459,2.4,2,29.1,-31.2,29.3185762470403,0.255535866087373,0.1367622026494
29.1_-31.2,29.2957166865542,-31.0775409244562,29.2797004671644,-31.0875622029415,6.94193459,2.4,2,29.1,-31.2,29.2957166865542,0.228810923801602,0.122459075543798
29.4_-32.1,29.09686123826,-32.1454264866275,29.1215729006716,-32.1417233508238,6.25769424,2.4,2,29.4,-32.1,29.09686123826,0.357845493179313,0.0454264866274983
29.4_-32.1,29.1285471580459,-32.1406782320553,29.1508746236552,-32.1373323771336,6.25769424,2.4,2,29.4,-32.1,29.1285471580459,0.320441290801687,0.0406782320552992
29.7_-33.1,29.5971458968511,-33.0616367304744,29.6045577161126,-33.06440124459,6.09482288,2.4,2,29.7,-33.1,29.5971458968511,0.122778805234099,0.038363269525604
29.9_-30.2,30.3865803436963,-29.9658289974639,30.3472070247958,-29.9847777480239,5.0612483,2.4,2,29.9,-30.2,30.3865803436963,0.56299262988621,0.234171002536101
29.9_-30.2,30.3356597925337,-29.9903349535099,30.3001259945058,-30.0074359014127,5.0612483,2.4,2,29.9,-30.2,30.3356597925337,0.504075545820481,0.209665046490098
2.3_-28.2,2.34516701536301,-27.9487946447152,2.34150936989998,-27.9691373687287,5.99929237,2.4,2,2.3,-28.2,2.34516701536301,0.0512502421920382,0.2512053552848
2.3_-28.2,2.34044374876227,-27.9750640330067,2.3371387545474,-27.9934454168393,5.99929237,2.4,2,2.3,-28.2,2.34044374876227,0.0458908321163454,0.2249359669933
2.3_-28.2,2.34467887145905,-27.9488799557853,2.34106056525732,-27.9692168439763,6.03144169,2.4,2,2.3,-28.2,2.34467887145905,0.0506963536275303,0.251120044214698
2.3_-28.2,2.34000664494703,-27.9751404608063,2.33673719366473,-27.9935165908149,6.03144169,2.4,2,2.3,-28.2,2.34000664494703,0.0453948578702262,0.224859539193698
2.3_-31.2,2.71835429050858,-31.2912407394993,2.68563163646113,-31.2841041109971,6.72253418,2.4,2,2.3,-31.2,2.71835429050858,0.489094892075661,0.0912407394993018
2.3_-31.2,2.67578083872534,-31.281955706904,2.64619661809877,-31.2755035532421,6.72253418,2.4,2,2.3,-31.2,2.67578083872534,0.439322585976208,0.0819557069040009
2.4_-33.1,1.99175279096981,-33.5544129328323,2.02349561365475,-33.5190805439425,5.33234644,2.4,2,2.4,-33.1,1.99175279096981,0.487332085257876,0.454412932832298
2.4_-35.1,2.96568381187674,-35.1344864994392,2.92179517377776,-35.1318108607495,5.09247303,2.4,2,2.4,-35.1,2.96568381187674,0.691418452917305,0.0344864994391969
2.4_-35.1,2.74834956190441,-34.8182792090826,2.72110875502589,-34.8403096707174,6.63519287,2.4,2,2.4,-35.1,2.74834956190441,0.425777280716757,0.281720790917404
2.4_-35.1,2.7129123778515,-34.8469383279995,2.68828091134209,-34.8668585374252,6.63519287,2.4,2,2.4,-35.1,2.7129123778515,0.382463467488976,0.253061672000499
30.8_-29.2,30.6069471334019,-29.6930399119337,30.6218920505314,-29.654871918082,6.3818512,2.4,2,30.8,-29.2,30.6069471334019,0.221157044397253,0.4930399119337
30.8_-29.2,31.1825950438046,-29.3147126231295,31.1514753446801,-29.3053820727855,4.63829088,2.4,2,30.8,-29.2,31.1825950438046,0.438292321579517,0.114712623129499
30.8_-29.2,31.1425747572516,-29.3027134294044,31.1144713554219,-29.2942872487861,4.63829088,2.4,2,30.8,-29.2,31.1425747572516,0.392445976762385,0.1027134294044
31.6_-28.2,31.2686590480229,-28.6208629768222,31.2941950369892,-28.5884276491987,6.78223562,2.4,2,31.6,-28.2,31.2686590480229,0.37596692853152,0.4208629768222
31.6_-28.2,31.301341460771,-28.5793503975988,31.3245187058269,-28.5499111016393,6.78223562,2.4,2,31.6,-28.2,31.301341460771,0.338882752052329,0.379350397598802
31.8_-32.1,32.3885098249248,-31.7588667526457,32.3435953162448,-31.784901716805,6.9858737,2.4,2,31.8,-32.1,32.3885098249248,0.6947167934984,0.3411332473543
31.8_-32.1,32.3318038295242,-31.7917367227569,32.290899169809,-31.8154473539301,6.9858737,2.4,2,31.8,-32.1,32.3318038295242,0.627777201959929,0.3082632772431
31.8_-32.1,32.312386773876,-31.6842589520456,32.2732837824601,-31.715986388151,6.55488205,2.4,2,31.8,-32.1,32.312386773876,0.604855996454448,0.415741047954402
31.8_-32.1,32.2630265285602,-31.7243089321801,32.2274163548082,-31.75320236134,6.55488205,2.4,2,31.8,-32.1,32.2630265285602,0.546587825049712,0.375691067819901
31.8_-32.1,32.2804068415492,-31.7052400662202,32.2435818263853,-31.7354999195159,6.55488205,2.4,2,31.8,-32.1,32.2804068415492,0.567104721791857,0.394759933779802
31.8_-32.1,32.2903320211138,-31.7588752304458,32.2525852685492,-31.7851357064408,6.9858737,2.4,2,31.8,-32.1,32.2903320211138,0.578821074909486,0.341124769554202
31.8_-32.1,32.3564948691145,-31.7912078254394,32.3137920743004,-31.8149030823093,6.9858737,2.4,2,31.8,-32.1,32.3564948691145,0.656924174747525,0.308792174560601
31.9_-29.2,32.4594627399182,-28.9957300587385,32.4157266440145,-29.0116988965248,6.75658894,2.4,2,31.9,-29.2,32.4594627399182,0.640907996814566,0.204269941261501
31.9_-29.2,32.4214408768752,-28.9728723111869,32.3806349821153,-28.9906464232249,6.75658894,2.4,2,31.9,-29.2,32.4214408768752,0.597351001255559,0.227127688813098
329.7_-31.2,330.030737291682,-31.582911845584,330.005151488939,-31.5532898247368,6.97890902,2.4,2,-30.3,-31.2,-29.969262708318,0.386662509864437,0.382911845584001
329.7_-31.2,329.997830172436,-31.5448135540392,329.974635146147,-31.5179594600251,6.97890902,2.4,2,-30.3,-31.2,-30.002169827564,0.34819104129992,0.344813554039202
32.7_-28.2,32.670014478899,-28.2222384182984,32.6721210814036,-28.2206760806779,6.78624916,2.4,2,32.7,-28.2,32.670014478899,0.0340240595117886,0.0222384182984001
